PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,Id,SalePrice
165497.01226756143,-58743.71481837915,6621.554371274777,16200.056346321022,13594.582811945418,31671.478898583497,4885.616356513187,-18881.611995634874,1348.9262935151498,-39498.75133309079,11880.983168946228,-23249.993583221858,-23339.68602399896,13482.205954941734,-46636.10621374948,689,392000
82270.57584094022,-29276.606776797384,3194.3612094509367,8652.492551800005,6332.2771234266875,15829.356083131797,2488.186526473435,-9357.359981412963,448.0653754246025,-19700.604952776357,6103.457051514907,-11581.234359704895,-11048.498846399616,6972.756857201863,-22965.35620378392,690,194700
59552.942233328075,-21228.883387031572,2278.6475661549503,6583.797968281427,4363.7261311272605,11520.308626650483,1841.823043585915,-6778.573167217665,187.5600613304863,-14302.09113329207,4572.627589142596,-8417.555838205635,-7680.692138042162,5097.397476318614,-16647.46906219232,691,141000
319133.17149136617,-113190.57958364194,12748.312044680533,30237.490481041183,26837.374819958954,60780.54764601229,9239.962867229575,-36392.17416178131,3163.8402399738056,-76095.58744906464,22002.50478967326,-44615.14786073782,-46153.2856115915,26455.49637927606,-89209.82093898856,692,755000
141544.90846127726,-50281.6279226859,5602.016239689233,14069.947929150978,11509.239509082538,27109.736464558053,4186.542427658171,-16063.00608232045,1101.598713494862,-33781.365673791566,10120.482660401547,-19867.893836127074,-19806.563305893927,11704.299223275748,-39620.84048461852,693,335000
45746.687460115536,-16303.136604643427,1763.7841051527466,5304.022143281352,3195.9087575778253,8912.468157601024,1413.3365869267889,-5313.78697396838,28.117051996991634,-11089.589740680882,3724.7599094032917,-6470.616510533833,-5630.810748031833,3936.504819860787,-12887.330428879086,694,108480
59719.175932255384,-21279.255562314913,2305.669770842091,6587.623804579262,4389.040090871983,11561.900031523306,1851.0891108177443,-6807.064648189213,176.73264852683428,-14334.744885891207,4640.895331586841,-8455.767722929742,-7696.505012129047,5026.5348039140135,-16793.131737496944,695,141500
74308.50422959847,-26448.897373021653,2891.87674454242,7914.821777896301,5652.826445966141,14329.468012084542,2267.9045270928686,-8472.374448537248,344.91338726635,-17810.836057010456,5613.236128931483,-10488.736118252771,-9860.168679903449,6236.1740645004975,-20864.581600706584,696,176000
37519.70281127171,-13387.528460721222,1431.6328288346085,4562.7771936250665,2485.785821116743,7351.831054530277,1169.7196917659505,-4380.856607525263,-61.53383837283168,-9139.567495611198,3163.483832212642,-5316.814075025882,-4415.372425316467,3276.7508434646975,-10563.86963670891,697,89000
52098.91598594778,-18567.380267261953,2002.5748391069003,5864.847136302066,3703.8867739495968,10098.201610125783,1632.8203819275689,-5998.265769897107,99.02176514311721,-12544.681738087425,4144.757889065261,-7388.662279646474,-6582.721300770908,4446.716578832008,-14689.137948111618,698,123500
58534.64864261853,-20890.014710595304,2257.715083814132,6516.692975514887,4348.457072401049,11360.823725293445,1817.562002587687,-6493.121598282248,139.6316715356349,-13953.677917098144,4596.013598914653,-8278.66816972923,-7498.029670227607,4852.413860177977,-16260.549728307955,699,138500
82771.55468158504,-29442.892544293107,3263.5387691214924,8650.613052851291,6397.673320973179,15926.602461511622,2508.624498090493,-9410.83465072768,429.1117296000597,-19767.4795316135,6327.886407471898,-11664.31696604706,-11114.429562081248,6857.7397197872,-23202.806969299087,700,196000
132134.2080005646,-46946.55782262703,5187.788464773593,13198.44618568878,10630.71751098961,25272.41991980894,3901.451155144665,-15038.644417306336,1035.7913488194752,-31568.780684609326,9415.71334606501,-18511.884375515892,-18455.476106504553,11179.894281512756,-36770.4418913885,701,312500
59111.70781426235,-21052.19329729891,2268.3298048517286,6506.991771337652,4289.253300977898,11412.69171872791,1825.8808858302195,-6812.998498167104,195.70972319494612,-14227.427244510085,4569.815251814775,-8351.379536676706,-7635.295122420551,5114.063827387186,-16573.50651696472,702,140000
152972.92391977305,-54327.55881781151,6057.358756209978,15093.453945637013,12476.497811152694,29254.639225620074,4505.467062024473,-17376.13492664957,1245.7493257189703,-36495.191480010755,10900.334045311183,-21440.86730540818,-21517.430866433486,12728.313463563256,-42711.144817599736,703,361919
59124.672526900955,-21087.169438078967,2275.205688040632,6595.1519536336955,4405.18554209002,11491.861632852495,1824.6198107903033,-6621.48144000795,151.22904464543396,-14168.483449597958,4551.187485439063,-8365.441721835234,-7577.02612524935,4919.000599161721,-16525.033384284503,704,140000
89928.94933065132,-31970.59020607423,3525.904022592974,9283.942649880322,6949.60194434117,17359.315778121516,2743.9865760630805,-10401.295579992942,511.9185983564135,-21487.683007564166,6707.245072598827,-12635.5319986399,-12198.317802212214,7523.629794510784,-25271.42354790442,705,213000
23122.88282223794,-8022.806438001492,1593.028394873134,3730.041516923674,1271.6377061377452,5066.51730426038,2764.530198722528,-2417.4127001595043,2299.061456841571,-6122.942824468202,2449.0973882738863,-2898.673317224373,-2019.416094064616,1967.1661737079974,-6488.712709833793,706,55000
127639.2832443795,-45367.043913541216,5025.846415021206,12816.019459205063,10305.26234768259,24467.095810704017,3787.0237599052803,-14443.152998530612,948.2233884530698,-30461.73829535543,9151.111435113275,-17916.23453023995,-17747.84278892333,10614.291303239275,-35628.09194570277,707,302000
107291.21276581689,-38136.74899421835,4226.112469720237,10919.0516802452,8519.15736738631,20592.46269971956,3210.5053187687186,-12209.90711357367,715.3505805474459,-25645.13610399653,7852.230321634568,-15086.874088963808,-14739.715237726832,8924.983034947918,-30068.130972275583,708,254000
75786.44968412648,-26965.170642147576,2965.2332214161656,8035.743256783355,5783.668739175167,14610.086430167627,2311.396691301234,-8648.999553115213,355.67765833216424,-18153.450698511428,5761.682929759747,-10699.472771149498,-10076.053639773803,6314.122003277416,-21320.676256553346,709,179540
46367.54191682975,-16537.364617824325,1763.8782445081358,5344.70774518962,3199.664061151463,9005.224516209651,1467.930763497636,-5345.347501967306,37.96342810550571,-11185.248784749521,3739.1458009241373,-6582.3148880837025,-5736.080720656493,4015.3564208655985,-13048.436202609957,710,109900
21907.428699706827,-7875.546672472512,769.7218127561281,3124.2056888960615,1077.9077891578186,4359.250394625926,767.0800308856695,-2547.7859156769673,-236.4574608165727,-5360.760646960934,2076.7218433845565,-3165.9824493674687,-2115.9795479103714,2030.9119681805537,-6167.290222098668,711,52000
43351.486776025165,-15463.885845154666,1659.3152947887068,5108.851221431971,2993.302043544299,8463.804596032815,1347.1344481771455,-4998.300312290429,-1.487299798354518,-10497.515631515227,3543.652001546601,-6141.815073155292,-5273.014264766945,3725.6328443015354,-12183.395670345632,712,102776
79811.22757392559,-28397.458198020835,3137.15198163236,8392.439593734503,6145.64218013124,15371.423905845546,2426.3487214988677,-9066.543403342188,394.08010812586133,-19072.138388939748,6093.913540766933,-11253.313411232752,-10670.239862419325,6618.672577930067,-22381.228044970467,713,189000
54521.39348934733,-19416.381014165192,2119.577579428174,6020.236007121146,3878.8207254978975,10498.305033569772,1685.6834378836352,-6276.675604582827,143.19506587599327,-13053.283912489129,4472.981811357072,-7680.610813297043,-6983.483792296375,4737.735935137114,-15139.714463336079,714,129000
55140.602493712,-19645.705455173193,2099.0250492266337,6143.250056989887,3922.3071920297757,10640.457639504211,1704.851520627093,-6366.449647192257,163.83583672654032,-13280.876225570117,4292.381534441443,-7780.687914666311,-7063.644480674721,4873.506853564727,-15362.674355214092,715,130500
69669.53485637081,-24790.812776014427,2698.35839484483,7467.694208435534,5205.673739471289,13419.205963532673,2129.167302614471,-8020.331684637647,312.25875358396195,-16740.684239964223,5291.918017828104,-9827.942324157282,-9195.645076254856,5962.429991042735,-19549.222716191227,716,165000
67298.66576424603,-23927.465238444332,2656.8491318657507,7258.8154013339845,5077.338477038632,13007.930554614353,2016.8112288644866,-7787.23862004831,268.62992089273075,-16218.107661201482,5241.493341840473,-9472.505080147603,-8822.905776306043,5658.6190718481885,-18944.34873456562,717,159500
66284.20700981889,-23616.743805392132,2566.773779083831,7205.835841695978,4987.170086976571,12826.664376076453,2043.1239571407598,-7492.391498883727,239.3191235166168,-15876.247387475492,5063.783759422771,-9373.675368079734,-8651.23722031886,5524.237237286395,-18599.33603890087,718,157000
144167.00222640423,-51172.15113542218,5728.711950556409,14303.475898173532,11749.463872989158,27585.348935757484,4169.612943270675,-16503.814997892383,1172.1586558974486,-34523.79755871847,10324.259898225751,-20127.294688453032,-20224.35447528111,12156.107343995429,-40108.12924439909,719,341000
54210.34110497632,-19315.17168548324,2088.7554461862856,6058.7701087718715,3886.3396909995577,10498.366245194153,1691.723432202609,-6240.593443624176,123.91752888551429,-13045.933643343822,4288.909288919345,-7683.642481576807,-6896.269984402283,4614.034010948377,-15284.59183200746,720,128500
116075.41630961058,-41205.35581411864,4653.085870726786,11733.067983821189,9382.512614866222,22315.111041522865,3388.132299942661,-13333.373005169587,801.9566848220283,-27853.634757933327,8553.588692096791,-16273.357228505538,-16011.758665938783,9529.51037729946,-32665.596515005967,721,275000
60404.841659018835,-21532.17878532413,2309.7469474196905,6665.439916631047,4436.323850261185,11681.859199765442,1865.6197219678777,-6871.322000260989,198.16429726207542,-14504.654839256442,4621.955352392261,-8534.801857738486,-7806.399689485036,5177.455134651213,-16871.170330556663,722,143000
52520.792480953525,-18717.009383175322,2019.489918428534,5905.998140453903,3738.858293896201,10178.371000626044,1644.4923507918868,-6046.984735038561,103.57355782052086,-12644.839406415173,4174.337568431775,-7448.176457376653,-6644.459592182028,4480.331414722254,-14808.259396101032,723,124500
56964.73939597482,-20293.477957660838,2273.095070747102,6295.768613998449,4077.8860854193267,10954.96193401782,1818.4245237291648,-6588.81517696445,118.86127446038182,-13716.364218167128,4449.0694041807765,-8095.116198080603,-7301.76936639668,4811.2175585576215,-16050.195238026809,724,135000
135232.3674745541,-48047.57116654313,5342.1850006911845,13492.58225213611,10952.288793093487,25901.040693305422,4002.37254986314,-15340.41047793966,1036.1275840066814,-32272.245882306852,9699.996346274664,-18977.98119741284,-18878.791926934045,11227.467954976104,-37791.887657001454,725,320000
50841.49145998534,-18092.921277998426,2054.885957620157,5844.1558129315945,3628.224606820818,9941.256879289502,1879.3662512521935,-5761.3960943855445,437.09624042922695,-12294.76394622383,4077.7800353870266,-7150.840784769788,-6342.831225412237,4299.091963987581,-14291.212316716095,726,120500
93821.96603553339,-33386.53959685288,3648.9510308061595,9699.142611046345,7327.89188272997,18150.98701124065,2864.530197302735,-10707.551037453972,541.5270912153987,-22354.84457288094,6856.713868443981,-13158.255348452503,-12753.917798963153,7854.619734490618,-26155.113753547757,727,222000
82124.04464331297,-29217.63601089882,3208.2856625850422,8631.126165379761,6330.094503587776,15814.240651313301,2490.047883751016,-9363.912971635315,433.53007467685535,-19668.966980154753,6144.693774789219,-11581.757556917632,-11016.779568514687,6865.194907829818,-23061.72642087106,728,194500
46431.245304857955,-16557.290547360553,1761.667157482184,5349.451466319509,3195.278943663353,9006.156069045477,1465.7999074252807,-5357.089719694625,45.26388839378804,-11196.75631487014,3744.5082648993307,-6582.872810937007,-5754.2258425431255,4052.5788369260795,-13023.277236355216,729,110000
43437.30936360417,-15484.661635836414,1671.6266109084768,5096.3611325304155,2990.4039897130024,8468.50599919386,1343.072253111452,-5051.684945450296,5.316721023622818,-10531.60706506541,3584.2382173442147,-6146.824149065673,-5294.493705599027,3748.71839950604,-12223.491930608252,730,103000
99885.78453362438,-35514.27407991673,3956.135642931104,10229.527796449767,7902.706943951932,19191.649325565584,2999.547990523493,-11322.505410105967,613.9095100667444,-23824.90908273841,7477.329029286837,-14059.683303874792,-13636.684905058331,8205.102123796343,-28002.033707458253,731,236500
79273.22403099682,-28213.432554001156,3051.7450968602166,8379.801389737047,6038.579126599584,15236.716651412375,2394.2612128039464,-9046.92820909587,436.4200804976663,-19011.79444146408,5840.304450019429,-11142.760275566563,-10626.101489915882,6859.868064182632,-22030.732677127642,732,187500
94007.26192154673,-33428.80374854412,3687.3984833049253,9703.611828692467,7357.190108365102,18057.407842051118,2824.9687989303934,-10692.102670000962,572.1481322878628,-22472.19905703531,6967.115024203363,-13221.663535250282,-12783.725662136365,7876.791710393865,-26280.94039478653,733,222500
55457.98042756586,-19744.134025605203,2217.1115390029936,6270.444303926728,4041.087380830206,10813.982492360392,1954.1565822500984,-6259.461692805567,413.3351216123733,-13364.694992959021,4369.444847459251,-7810.366436237651,-7029.146905944661,4652.898600779915,-15565.263992507847,734,131400
45580.37297938969,-16275.3241740494,1725.9381519143742,5309.675336533136,3169.1407365720656,8879.268922530517,1446.745188169464,-5171.0474822899305,16.961320739026473,-10963.94996757904,3663.396522920444,-6478.4939477916905,-5601.126542298696,3885.9473436191693,-12787.389058118393,735,108000
68847.62299607154,-24486.467838386703,2731.5568511237343,7301.314797082031,5144.918082346554,13231.273326138597,2102.1380911441975,-7898.898098981918,284.3544612726244,-16434.000458298116,5546.422389013453,-9694.9302833356,-9090.384553294258,5782.238293425865,-19247.688573981104,736,163000
39431.85414752332,-14080.503349418908,1483.2906914556224,4715.099960892812,2602.47155894684,7688.635872994207,1269.6765285359304,-4551.567693150724,-40.860485577638045,-9529.986463177447,3276.595547275541,-5616.60128299482,-4708.9089680052,3431.829233412393,-11113.314660902219,737,93500
101274.2167329576,-35977.0016215862,4024.0473200697984,10305.047208960232,7973.094804965434,19426.185643835146,3037.1651813821563,-11615.840766262263,646.9524197908282,-24211.29483132695,7599.903621289727,-14254.067748390717,-13868.032343321021,8377.346982336223,-28510.823561608962,738,239900
75554.52533245717,-26888.86208084609,2950.642817933922,8029.6515827139465,5768.625019129353,14572.049442073667,2305.87639216243,-8613.282183906247,351.5493187407911,-18100.68783149443,5724.582226493952,-10670.380274829053,-10039.199033827035,6290.401046751099,-21258.761255439364,739,179000
80224.06696467866,-28546.40049271934,3144.4523675515475,8454.04792682412,6186.194665452261,15461.432322995337,2437.967551856993,-9106.377307774606,399.25453754363014,-19182.873752320054,6069.843253924954,-11318.554664956679,-10725.267941345539,6646.429918684788,-22521.208909367906,740,190000
55726.73203549679,-19867.255532494368,2153.741146197163,6278.560042576227,4122.3602399911315,10848.220950522698,1701.012734499723,-6302.674189591066,120.87309872629245,-13410.040723092483,4344.999257425809,-7870.587597735718,-7077.471672227003,4663.908270478974,-15591.217537963037,741,132000
59939.99060192476,-21364.315453156243,2312.089150342526,6620.177980696952,4421.951992500967,11613.07609773316,1858.9223435173008,-6799.951683945766,174.1830820006085,-14376.98065257028,4643.066386299678,-8487.742914850043,-7723.615367582198,5030.519029180479,-16832.374760822688,742,142000
75595.69808951864,-26900.8358674878,2947.1571182611315,8015.297206353833,5756.538924003514,14562.093712178712,2302.7819344694317,-8621.68453146345,361.8053464829674,-18106.469288076194,5732.061479373358,-10658.711972985722,-10055.972806524938,6364.106178180223,-21182.54501156731,743,179000
73904.79772989011,-26326.949741445376,2918.7995882015957,7908.242756348493,5636.639511194656,14243.439114971678,2293.051029131525,-8341.10818656942,295.87530882773495,-17683.962537738462,5549.139152047356,-10457.583169764628,-9768.327597031799,6098.471451110199,-20709.787363078914,744,175000
75970.62229767673,-27031.006617947936,2969.4688144432953,8048.53896810796,5799.774267330231,14765.178000511014,2333.895383017336,-8781.784714774938,334.5170158519598,-18174.354510650835,5743.463006126887,-10675.30571856372,-10101.755707155759,6309.341512139857,-21362.66988909228,745,180000
126661.16792329487,-44965.517269237396,5040.8121533678295,12598.465597471875,10134.90391520074,24211.23264732656,3750.7457758629193,-14534.042584823952,957.0073718171399,-30253.370741059913,9310.774343601717,-17766.33124526941,-17657.88171647721,10592.984837331442,-35468.93686376121,746,299800
99653.91025104553,-35430.827993361505,3935.358569701661,10228.61218618923,7883.888897503772,19159.991549553448,2995.4008423755695,-11306.351154290163,612.1749041344291,-23799.10006056753,7390.388800801855,-14036.347556570852,-13594.879949279153,8190.816356980531,-27990.18606137769,747,236000
112260.37352584965,-39839.70946354744,4519.223135353546,11439.53977992399,9122.45855842001,21633.422176712873,3225.7029396303765,-12917.857518179351,756.219359869168,-27014.68821909331,8276.250642318322,-15704.886556545398,-15424.821684431317,9202.97003911253,-31562.636256208792,748,265979
110034.66801967287,-39093.17580046523,4347.619144152305,11210.101198022992,8802.277498351845,21130.520209791655,3226.939269565127,-12567.007327572936,761.9385640276477,-26372.76483455454,8010.020798385315,-15413.749544424863,-15145.77573907885,9229.622448736001,-30708.77605460681,749,260400
41333.428506526456,-14737.02219260859,1589.9001812872855,4942.858481620849,2858.327259258633,8098.830282973979,1260.5366410334977,-4786.483097394083,-25.947191857823057,-10055.452096822297,3410.6457511594217,-5835.5421457751545,-4961.172448666943,3554.8596530374216,-11595.951931442954,750,98000
40730.18249944163,-14534.443737775653,1559.660164979813,4796.598263945934,2706.0945813355547,7913.835729067895,1301.179226892641,-4692.767619807729,-28.09862233090613,-9794.101637195476,3486.25637025433,-5782.378936821554,-4914.821029894414,3534.992410531755,-11400.723147702109,751,96500
68366.64941247783,-24326.002593839847,2671.637630234107,7331.5653042622125,5115.172281361409,13182.005931719063,2096.8822412407767,-7856.467184996545,280.4880949812559,-16401.056772325937,5295.190014043645,-9658.460136992499,-8992.33434216062,5746.696857221452,-19256.877863057867,752,162000
91614.62513811965,-32579.95103869543,3606.7990036976053,9488.657773084853,7176.0602823182935,17627.97318469155,2766.505656447366,-10419.857171842888,526.6526923729785,-21905.61002838269,6832.429475952047,-12914.103844383133,-12410.832849313212,7563.211481711201,-25758.493730801856,753,217000
116373.72638885926,-41351.0962196975,4598.8374121040415,11743.903202116131,9306.385907753482,22315.01953928828,3466.5148955835793,-13249.302158479784,820.3166188346341,-27799.946796967663,8482.85882679931,-16356.47719866687,-16090.280880909628,9649.868230344377,-32623.148923766144,754,275500
65861.87445541976,-23460.13608717385,2559.681074684381,7146.405201195875,4935.383401116003,12732.290429222572,2027.9373432651707,-7472.865480798675,238.89888016517168,-15772.376260262816,5084.179171446047,-9310.824186780224,-8602.153848316953,5503.557571845591,-18479.10457823099,755,156000
73030.25798921695,-25988.564949719945,2754.9299211982,7788.3097365548565,5394.270498344434,13980.619844462024,2193.6659241900315,-8457.458876774203,426.5140671581695,-17597.110710137582,5304.124627181402,-10221.178792646451,-9762.99118177551,6690.681599664422,-20078.929738176063,756,172500
89515.91698714772,-31830.45580444814,3532.9458938743433,9275.957737554734,6982.139323950064,17214.09092436625,2702.063848920881,-10190.988433488681,505.7122938203998,-21388.3647071021,6753.238875653839,-12612.743247363931,-12109.447839468055,7400.259145782413,-25137.526065698457,757,212000
67193.3258557809,-23954.683041239543,2557.6862537310058,7327.73591261257,5042.818390978034,12981.146091712732,2055.2475873304165,-7559.361947542217,277.38009646164954,-16099.036838238544,4992.864065346038,-9469.064575486838,-8803.790501414762,5776.173796370892,-18623.468279945024,758,158900
75798.78278903576,-26963.846714956067,2926.850628855917,8028.537257854037,5712.507559236425,14565.180118821192,2296.9047667827967,-8734.470101121184,400.45725958888283,-18215.40212923221,5650.7849302380655,-10665.575718955532,-10119.734058450042,6572.145533837026,-21174.595230728955,759,179400
122599.78936353477,-43559.93771852501,4818.35663975772,12310.077574540812,9806.781904140997,23462.95154743416,3632.99585719918,-13964.747444159098,919.03237011381,-29294.027865381144,8827.025835983615,-17186.527815537753,-17038.1916827915,10355.8939255714,-34155.92199350317,760,290000
53781.162573858,-19127.697893089848,2170.0647125971923,6082.095499579787,3860.625058457827,10479.233375007212,1933.7963180143645,-6156.117324122462,441.3854555767937,-13006.205088039891,4298.002811079017,-7567.648862232553,-6793.5717993922235,4561.078330091395,-15161.185017273838,761,127500
42176.4710862656,-15053.901703198351,1596.0765399013653,4964.1825584543785,2840.342488001836,8211.679544645143,1348.9772113713086,-4864.4934761824625,-11.813085450245362,-10184.093132743787,3465.6591435077376,-6000.457954589103,-5111.87838903585,3653.0051532464145,-11888.604811050884,762,100000
90859.11470789446,-32311.151204863127,3578.2479387080184,9418.234601646804,7107.292528886978,17482.15335571642,2743.614140603409,-10332.29040586421,517.9601346338477,-21720.36258024934,6794.7911387251615,-12806.714020445832,-12298.255392663823,7502.625656695505,-25535.86751959271,763,215200
142464.27061735067,-50577.30004213483,5712.268063584944,14046.240727290564,11403.911314189532,27107.59285674885,4245.627681789226,-16411.74552972124,1133.471349166727,-34086.81695289486,10177.403480996345,-19972.859026226903,-20020.760149028883,12076.552937780598,-39736.48538643886,764,337000
113977.972228934,-40488.04129913215,4631.825151184826,11461.566676626782,9015.799792629055,21760.04181797634,3469.27050885218,-13118.4478181779,740.7884492656349,-27279.00646020262,8365.781885292266,-16074.895448843961,-15739.122474670603,9362.377258530789,-32122.891783063522,765,270000
111591.34599447333,-39633.65070888636,4419.496866139039,11235.208142501253,8827.693148238111,21350.492580523594,3320.624892161326,-12813.800694180098,790.1809263569511,-26676.49679677493,8257.911034047092,-15662.233930813927,-15423.457925172148,9384.57704785152,-31233.246826836734,766,264132
82968.00168550959,-29461.519003841633,3390.4938180759323,8808.644813739096,6500.338610175085,16081.385207945274,2741.7390642091445,-9419.702765821708,791.9012744288456,-19973.89516860915,6304.28807534723,-11594.491703956517,-11077.054995787847,6855.057950399819,-23233.819642247574,767,196500
67522.03116742986,-23930.446502572275,2933.187513186523,7534.875104740441,5192.550597819334,13272.334897029417,2753.2294361587287,-7580.852665137431,1189.4860070323402,-16419.212066842545,5272.485329744337,-9345.538583584566,-8718.046413553495,5553.765767740538,-18919.38261374942,768,160000
91539.91433660286,-32546.246618044257,3608.0699109529764,9467.256783553079,7158.8338919619655,17606.317919784324,2764.1153140153447,-10437.563653101808,528.4493623430766,-21896.09271045787,6842.785734896221,-12902.163104158017,-12404.263423099605,7569.682561372215,-25754.05371775209,769,216837
227389.5976401048,-80712.52644055875,9156.220534463155,21899.177935717315,18905.088122192916,43329.949541372895,6701.474836927668,-25839.06567217725,2026.4204203132028,-54216.97888170486,15825.566409523142,-31877.577580617006,-32508.062104379853,18692.756555160973,-63578.170972273474,770,538000
56933.583847368456,-20294.69375176411,2190.5749390026817,6336.634490738206,4149.349361578026,11033.115769749511,1771.9667145947028,-6484.68183898762,145.0569310674292,-13670.7137018352,4448.423397327957,-8066.230569700442,-7283.5349241396425,4801.319928462954,-16003.4625482884,771,134900
43020.73761760798,-15352.51163328906,1630.7646188955584,5042.703800008715,2913.6166915456033,8371.073455796986,1371.0548079629657,-4962.21315664693,0.04934068804339709,-10383.514749700656,3522.470775950956,-6119.212619344112,-5241.413231534944,3718.5448603220248,-12126.463842576642,772,102000
45158.515121384335,-16126.275298964469,1708.708346919298,5273.635758818859,3130.3254355311947,8798.430793512136,1434.3919306105388,-5125.187673113066,12.164010389956255,-10864.151335553595,3636.0387579248963,-6419.489461510441,-5538.394916784035,3852.500244962298,-12669.696515268222,773,107000
48298.7648366537,-17222.197623255324,1846.1788711048607,5521.043409906764,3372.6603563168915,9374.7425062078,1523.2763818549831,-5565.004126549272,57.72340742936224,-11640.148609162807,3884.196772522776,-6857.007151339117,-6020.233500493563,4142.433717079413,-13615.602913742732,774,114500
166903.59410898804,-59262.54119173086,6629.506462949171,16368.742633829268,13700.775815848408,31918.734781191768,4910.465668584215,-18969.612599193784,1391.7976422803422,-39819.42488805461,11846.165623537738,-23405.20209951858,-23565.60807160999,13787.736399194167,-46725.20860315172,775,395000
68489.71897560846,-24367.57418183153,2665.1511524204143,7304.341620384714,5071.574314669499,13143.535009780564,2081.371540875228,-7886.950116661222,314.65118016688155,-16403.4094453203,5348.163304101595,-9622.501483734473,-9058.240562175974,5958.658545668742,-19012.103023754073,776,162000
93581.12646424475,-33274.23999222112,3664.8334486281256,9659.58693461313,7306.146082375398,17969.252024888876,2811.44736432414,-10674.64723393621,575.5746060191735,-22390.815942082012,6917.88231085003,-13161.08601265598,-12729.067252546183,7879.659151023749,-26171.99269037021,777,221500
60164.56757845301,-21452.005981170467,2315.210104864854,6655.753706334069,4459.286183161885,11664.697801229706,1866.7043995125239,-6784.761447279481,171.84199746790253,-14415.957616570515,4640.044384622487,-8518.58597637552,-7747.44040626941,5028.377520607289,-16864.644527730386,778,142500
60842.21486694546,-21663.268236798922,2321.5189173895797,6667.811820460021,4419.0532523772235,11726.235807085413,1871.1228948467756,-7021.226702327006,228.33879043213653,-14653.453523566346,4638.250466740009,-8576.986447181456,-7903.57497142199,5349.251002742352,-16974.692990466086,779,144000
56978.49108043342,-20298.096054950907,2189.8723807765978,6312.540402291759,4114.972734358751,11014.947713146954,1767.958789000681,-6564.3177694182195,164.32859862386528,-13713.029817805138,4449.601236035482,-8061.860589185443,-7314.0447367498655,4893.170696458564,-16015.533102074507,780,135000
74321.40904911734,-26461.90042179523,2892.538211562333,7932.898875399104,5678.322282373666,14345.763294352595,2269.634749212521,-8416.946536580559,334.8663736447465,-17785.999446149326,5618.457161292766,-10493.090689929453,-9848.512754148962,6190.260197004147,-20836.943680661017,781,176000
74250.93802466305,-26406.61585342229,2921.95686052338,7847.523340032412,5623.6095901760345,14288.958665908673,2262.815481287173,-8526.150923400424,346.1389038067254,-17779.359771618118,5754.648432774244,-10473.516998880326,-9870.923928450731,6216.0815896595805,-20879.878645820394,782,175900
78961.45953469703,-28079.15925412999,3101.8159188680497,8300.147647584687,6035.9908333262765,15198.049434440849,2400.7645491873427,-9068.879696415688,398.33358825008594,-18926.23173560397,6010.496929018987,-11142.92035161206,-10558.309877718884,6594.131883343231,-22254.222657907187,783,187100
69919.57206659281,-24915.84194049647,2701.289838574409,7552.838900569534,5304.498000256534,13513.785277568411,2142.748855934313,-7871.054991336714,285.70150834458866,-16726.701528874302,5283.253901806751,-9870.137647017451,-9193.395508468247,5860.243366845449,-19518.672088862022,784,165500
54047.499307982966,-19226.150358785188,2145.4231052589407,5994.583958896856,3910.993149319797,10450.958160216145,1632.5184741178384,-6260.189755843814,120.62843349227838,-12992.219760810196,4513.873773725197,-7596.354185642714,-6884.852199697778,4594.444621858062,-15083.284086317904,785,128000
68157.96472601773,-24259.342286182735,2748.3948608916257,7306.817085984799,5039.1580730291425,13064.801094491175,2153.049906829657,-7876.761819957729,233.08984278759692,-16384.641175400375,5208.479987231401,-9666.548239817119,-8954.113463122378,5701.090376351312,-19206.452198567862,786,161500
58609.39940861392,-20748.46810984692,2570.071262454938,6661.902412626153,4374.38581685962,11536.358015983671,2424.3626674774955,-6724.219492146554,1036.424397686463,-14352.635136090403,4717.308196585428,-8098.636599066559,-7432.566263764056,4906.955963106442,-16503.189497332824,787,139000
98345.48084573454,-34942.55520690133,3894.9052280587866,10062.08272070637,7719.065835677217,18879.68331646217,2954.3123461175715,-11284.879984169382,614.7079357938704,-23533.43629222315,7347.541336322835,-13852.419242235716,-13429.010330541825,8143.504338704111,-27719.22361822629,788,233000
45510.84696839513,-16235.392593234184,1733.4488923287563,5267.939622169609,3130.1383488516713,8846.126666935956,1443.9074116880345,-5245.575389202463,25.723617812132353,-10977.251673050654,3693.9920847447816,-6467.626591407845,-5607.503758337749,3919.829902034667,-12829.694185509163,789,107900
79223.35875129569,-28180.86745466687,3105.6708883952824,8324.656082840309,6061.223543036472,15232.430047799178,2399.38361914145,-9027.73094588387,406.61638664792804,-18938.198701748253,6045.545812056657,-11149.912642732255,-10609.3714742286,6680.37368546301,-22117.57091470309,790,187500
67620.28311365914,-24075.8382183177,2628.996273645466,7295.88225224282,5072.54414884065,13058.704259927754,2078.3194152033575,-7716.793383290478,265.2110066979636,-16214.92466223338,5193.579067958804,-9557.760067584331,-8866.25599941409,5668.9308858265185,-19013.688645502432,791,160200
61959.401878101664,-22073.928240818026,2396.5119873820386,6791.57086180387,4587.3667716467235,11988.169820644836,1916.1047575812884,-7058.918598485163,200.7536039834126,-14866.678056736477,4791.734787800539,-8768.572020231151,-8027.338342243726,5202.521126030641,-17421.42916116808,792,146800
